epoch;batch;time;data;learning_rate;loss;pearson_correlation
2;16;0.638;0.001;1e-07;0.76421;0.304
2;17;0.639;0.001;1e-07;0.79411;0.307
2;18;0.634;0.001;1e-07;0.81618;0.31
2;19;0.644;0.001;1e-07;0.89717;0.32
2;20;0.635;0.001;1e-07;0.93661;0.32
2;21;0.641;0.0;1e-07;0.75432;0.33
2;22;0.64;0.0;1e-07;0.85059;0.328
2;23;0.636;0.0;1e-07;1.1954;0.319
2;24;0.636;0.0;1e-07;0.94808;0.313
2;25;0.639;0.0;1e-07;0.91453;0.315
2;26;0.636;0.0;1e-07;0.70891;0.317
2;27;0.643;0.001;1e-07;0.69742;0.32
2;28;0.638;0.001;1e-07;0.98655;0.315
2;29;0.643;0.0;1e-07;1.11951;0.308
2;30;0.643;0.001;2e-07;1.18485;0.303
2;31;0.632;0.0;2e-07;1.17883;0.299
2;32;0.635;0.0;2e-07;1.17892;0.296
2;33;0.639;0.001;2e-07;0.86481;0.299
2;34;0.636;0.001;2e-07;0.94227;0.301
2;35;0.646;0.001;2e-07;0.87233;0.302
2;36;0.64;0.0;2e-07;1.09227;0.302
2;37;0.635;0.001;2e-07;1.10823;0.295
2;38;0.642;0.0;2e-07;0.91287;0.296
2;39;0.64;0.0;2e-07;0.99192;0.298
2;40;0.637;0.001;2e-07;0.728;0.303
2;41;0.641;0.0;2e-07;1.0192;0.296
2;42;0.641;0.001;2e-07;0.8076;0.299
2;43;0.637;0.001;2e-07;1.14053;0.291
2;44;0.639;0.0;2e-07;0.58634;0.294
2;45;0.643;0.0;2e-07;1.06456;0.289
2;46;0.64;0.001;2e-07;0.94658;0.289
2;47;0.639;0.001;2e-07;0.88629;0.29
2;48;0.638;0.0;2e-07;0.75672;0.293
2;49;0.644;0.001;2e-07;1.06349;0.29
2;50;0.637;0.001;3e-07;0.83783;0.294
2;51;0.636;0.0;3e-07;0.98604;0.295
2;52;0.644;0.0;3e-07;0.70625;0.297
2;53;0.64;0.0;3e-07;0.79561;0.299
2;54;0.637;0.001;3e-07;0.96268;0.303
2;55;0.645;0.001;3e-07;0.95882;0.3
2;56;0.636;0.001;3e-07;0.93832;0.298
2;57;0.634;0.0;3e-07;0.94016;0.299
2;58;0.64;0.0;3e-07;1.13214;0.294
2;59;0.64;0.0;3e-07;1.05589;0.295
2;60;0.643;0.0;3e-07;0.89796;0.294
2;61;0.64;0.0;3e-07;1.11334;0.293
2;62;0.644;0.0;3e-07;1.07141;0.291
2;63;0.642;0.001;3e-07;0.83643;0.295
2;64;0.638;0.0;3e-07;1.09122;0.291
2;65;0.638;0.001;3e-07;0.88248;0.293
2;66;0.635;0.001;3e-07;1.38955;0.29
2;67;0.64;0.0;3e-07;0.89872;0.29
2;68;0.643;0.0;3e-07;0.66669;0.294
2;69;0.638;0.0;3e-07;1.22036;0.293
2;70;0.64;0.001;3e-07;0.63324;0.296
2;71;0.639;0.0;4e-07;0.75068;0.3
2;72;0.641;0.0;4e-07;1.00071;0.302
2;73;0.638;0.001;4e-07;0.88117;0.3
2;74;0.641;0.0;4e-07;0.96561;0.299
2;75;0.639;0.001;4e-07;0.78294;0.3
2;76;0.634;0.001;4e-07;0.99748;0.298
2;77;0.643;0.0;4e-07;0.88353;0.298
2;78;0.644;0.0;4e-07;0.67988;0.298
2;79;0.636;0.0;4e-07;0.99512;0.295
2;80;0.646;0.0;4e-07;0.89288;0.296
2;81;0.638;0.001;4e-07;0.93538;0.298
2;82;0.636;0.0;4e-07;0.93249;0.297
2;83;0.639;0.001;4e-07;0.95895;0.297
2;84;0.645;0.0;4e-07;0.67745;0.298
2;85;0.637;0.0;4e-07;0.73369;0.301
2;86;0.638;0.001;4e-07;0.76907;0.301
2;87;0.643;0.0;4e-07;0.59858;0.304
2;88;0.641;0.0;4e-07;0.87748;0.305
2;89;0.637;0.0;4e-07;1.06692;0.305
2;90;0.64;0.001;4e-07;0.93172;0.307
2;91;0.639;0.0;5e-07;1.09794;0.304
2;92;0.647;0.0;5e-07;0.79669;0.305
2;93;0.64;0.0;5e-07;0.95512;0.305
2;94;0.633;0.001;5e-07;0.96449;0.306
2;95;0.643;0.0;5e-07;1.08614;0.304
2;96;0.643;0.0;5e-07;1.24994;0.301
2;97;0.636;0.001;5e-07;0.73559;0.303
2;98;0.641;0.001;5e-07;0.88921;0.302
2;99;0.642;0.0;5e-07;0.84198;0.303
2;100;0.639;0.0;5e-07;0.90089;0.304
2;101;0.644;0.0;5e-07;0.96122;0.304
2;102;0.642;0.0;5e-07;0.99687;0.305
2;103;0.639;0.0;5e-07;0.98235;0.306
2;104;0.649;0.0;5e-07;1.09097;0.306
2;105;0.64;0.001;5e-07;1.01545;0.307
2;106;0.638;0.0;5e-07;0.77268;0.308
2;107;0.641;0.0;5e-07;0.87922;0.309
2;108;0.648;0.001;5e-07;0.8482;0.31
2;109;0.631;0.001;5e-07;1.12274;0.31
2;110;0.644;0.0;5e-07;1.17262;0.311
2;111;0.641;0.001;6e-07;1.19467;0.308
2;112;0.64;0.001;6e-07;0.90712;0.309
2;113;0.645;0.0;6e-07;0.89214;0.31
2;114;0.635;0.001;6e-07;0.81483;0.31
2;115;0.64;0.001;6e-07;0.72194;0.312
2;116;0.64;0.0;6e-07;1.02767;0.312
2;117;0.64;0.001;6e-07;0.65489;0.313
2;118;0.641;0.0;6e-07;0.8397;0.313
2;119;0.636;0.0;6e-07;0.51076;0.315
2;120;0.641;0.0;6e-07;0.75424;0.316
2;121;0.638;0.0;6e-07;0.80212;0.318
2;122;0.642;0.001;6e-07;1.22386;0.316
2;123;0.64;0.001;6e-07;0.70874;0.317
2;124;0.639;0.001;6e-07;0.91892;0.317
2;125;0.637;0.001;6e-07;1.04606;0.316
2;126;0.64;0.0;6e-07;1.27322;0.314
